#./coax/coax.proj 5
# TestCaseDatabase::show_evaluation
# name,status,frequency,mode,column,[fieldVariable:x,y,]testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold
coax_1_1_36_field_exact,pass,10000000,1,0,0,-0.0011,real_Emag,equal,0.727272727272727,0.725876637375327,0.00191962360892489,0.006,
coax_1_1_44_field_exact,pass,10000000,1,0,0,-0.0014,real_Emag,equal,0.571428571428571,0.570369415410914,0.00185352303089945,0.006,
coax_2_1_160_field_exact,pass,100000000,1,0,0,-0.0014,real_Emag,equal,0.571428571428571,0.570375500204222,0.00184287464261085,0.006,
coax_3_1_276_field_exact,pass,1000000000,1,0,0,-0.0014,real_Emag,equal,0.571428571428571,0.57037561803434,0.00184266843990338,0.006,
coax_4_1_392_field_exact,pass,10000000000,1,0,0,-0.0014,real_Emag,equal,0.571428571428571,0.570375619128604,0.00184266652494195,0.006,
coax_2_1_149_field_exact,pass,100000000,1,0,0,-0.0008,real_Hphi,lessthan,0.00182254492113254,0.004,
coax_4_1_381_field_exact,pass,10000000000,1,0,0,-0.0008,real_Hphi,lessthan,0.00182254492112976,0.004,
coax_3_1_265_field_exact,pass,1000000000,1,0,0,-0.0008,real_Hphi,lessthan,0.00182254492110201,0.004,
coax_1_1_33_field_exact,pass,10000000,1,0,0,-0.0008,real_Hphi,lessthan,0.00182254492108756,0.004,
coax_4_1_460_field_exact,pass,10000000000,1,0,-0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250363946172462,0.00180438932250973,0.006,
coax_3_1_344_field_exact,pass,1000000000,1,0,-0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250363946357867,0.00180438858330182,0.006,
coax_2_1_228_field_exact,pass,100000000,1,0,-0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.0025036396992616,0.00180429461703181,0.006,
coax_1_1_112_field_exact,pass,10000000,1,0,-0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250368117041537,0.00178776015817947,0.006,
coax_1_1_77_field_exact,pass,10000000,1,0,0.0009,-0.0009,real_Ephi,equal,-0.785398163397448,-0.784041690606072,0.00172711479933773,0.006,
coax_4_1_420_field_exact,pass,10000000000,1,0,0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00346687161184483,0.00171976254282894,0.006,
coax_3_1_304_field_exact,pass,1000000000,1,0,0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00346687161441204,0.0017197618036045,0.006,
coax_2_1_188_field_exact,pass,100000000,1,0,0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00346687194077008,0.00171966782931804,0.006,
coax_2_1_193_field_exact,pass,100000000,1,0,0.0009,-0.0009,real_Ephi,equal,-0.785398163397448,-0.784048609750435,0.00171830507111802,0.006,
coax_3_1_309_field_exact,pass,1000000000,1,0,0.0009,-0.0009,real_Ephi,equal,-0.785398163397448,-0.784048618698947,0.00171829367751961,0.006,
coax_4_1_425_field_exact,pass,10000000000,1,0,0.0009,-0.0009,real_Ephi,equal,-0.785398163397448,-0.78404861958145,0.00171829255388081,0.006,
coax_1_1_72_field_exact,pass,10000000,1,0,0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00346692936723519,0.00170313196885207,0.006,
coax_1_1_108_field_exact,pass,10000000,1,0,-0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.627480099714958,0.00168527447187071,0.006,
coax_2_1_224_field_exact,pass,100000000,1,0,-0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.627491662847605,0.00166687764048005,0.006,
coax_3_1_340_field_exact,pass,1000000000,1,0,-0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.627491844069354,0.00166658931844265,0.006,
coax_4_1_456_field_exact,pass,10000000000,1,0,-0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.627491845668367,0.00166658677442973,0.006,
coax_4_1_401_field_exact,pass,10000000000,1,0,0.00065,0.00065,real_Ephi,equal,0.785398163397448,0.786689137138124,0.00164371881784406,0.006,
coax_3_1_285_field_exact,pass,1000000000,1,0,0.00065,0.00065,real_Ephi,equal,0.785398163397448,0.786689132265413,0.00164371261371543,0.006,
coax_2_1_169_field_exact,pass,100000000,1,0,0.00065,0.00065,real_Ephi,equal,0.785398163397448,0.786688536026303,0.00164295345850221,0.006,
coax_4_1_350_result_exact,pass,10000000000,1,0,real_Z,equal,51.5874640385028,51.6719265023649,0.00163726722056072,0.0035,
coax_3_1_234_result_exact,pass,1000000000,1,0,real_Z,equal,51.5874640385028,51.6719264884697,0.00163726695120854,0.0035,
coax_2_1_118_result_exact,pass,100000000,1,0,real_Z,equal,51.5874640385028,51.6719249196925,0.00163723654116164,0.0035,
coax_1_1_2_result_exact,pass,10000000,1,0,real_Z,equal,51.5874640385028,51.6717750778199,0.00163433192323961,0.0035,
coax_1_1_53_field_exact,pass,10000000,1,0,0.00065,0.00065,real_Ephi,equal,0.785398163397448,0.786632485550416,0.00157158777610113,0.006,
coax_4_1_440_field_exact,pass,10000000000,1,0,-0.0009,0.0009,real_Emag,equal,0.628539361054709,0.627631382526569,0.00144458499244361,0.006,
coax_3_1_324_field_exact,pass,1000000000,1,0,-0.0009,0.0009,real_Emag,equal,0.628539361054709,0.62763138588257,0.00144457965307973,0.006,
coax_2_1_208_field_exact,pass,100000000,1,0,-0.0009,0.0009,real_Emag,equal,0.628539361054709,0.627631758022216,0.00144398758252776,0.006,
coax_2_1_184_field_exact,pass,100000000,1,0,0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869033829008609,0.00143796544469029,0.006,
coax_3_1_300_field_exact,pass,1000000000,1,0,0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869033876838767,0.00143791048551812,0.006,
coax_4_1_416_field_exact,pass,10000000000,1,0,0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869033876961823,0.00143791034412079,0.006,
coax_1_1_68_field_exact,pass,10000000,1,0,0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869042673279336,0.00142780294850677,0.006,
coax_2_1_197_field_exact,pass,100000000,1,0,0.0009,-0.0009,real_Hphi,equal,0.785398163397448,0.786501361950206,0.00140463602306648,0.006,
coax_3_1_313_field_exact,pass,1000000000,1,0,0.0009,-0.0009,real_Hphi,equal,0.785398163397448,0.786501361950194,0.0014046360230515,0.006,
coax_4_1_429_field_exact,pass,10000000000,1,0,0.0009,-0.0009,real_Hphi,equal,0.785398163397448,0.786501361950191,0.00140463602304669,0.006,
coax_1_1_81_field_exact,pass,10000000,1,0,0.0009,-0.0009,real_Hphi,equal,0.785398163397448,0.786501361950169,0.00140463602301899,0.006,
coax_1_1_92_field_exact,pass,10000000,1,0,-0.0009,0.0009,real_Emag,equal,0.628539361054709,0.627673993117073,0.00137679195807797,0.006,
coax_1_1_25_field_exact,pass,10000000,1,0,0,0.0014,real_Hphi,equal,3.14159265358979,3.13745202309905,0.0013180036202352,0.006,
coax_2_1_141_field_exact,pass,100000000,1,0,0,0.0014,real_Hphi,equal,3.14159265358979,3.13745202309907,0.00131800362023167,0.006,
coax_4_1_373_field_exact,pass,10000000000,1,0,0,0.0014,real_Hphi,equal,3.14159265358979,3.13745202309907,0.00131800362023025,0.006,
coax_3_1_257_field_exact,pass,1000000000,1,0,0,0.0014,real_Hphi,equal,3.14159265358979,3.13745202309907,0.00131800362023011,0.006,
coax_3_1_345_field_exact,pass,1000000000,1,0,-0.0009,-0.0009,real_Hphi,equal,-0.785398163397448,-0.786244526122664,0.00107762249093467,0.006,
coax_1_1_113_field_exact,pass,10000000,1,0,-0.0009,-0.0009,real_Hphi,equal,-0.785398163397448,-0.786244526122662,0.00107762249093227,0.006,
coax_2_1_229_field_exact,pass,100000000,1,0,-0.0009,-0.0009,real_Hphi,equal,-0.785398163397448,-0.786244526122656,0.00107762249092478,0.006,
coax_4_1_461_field_exact,pass,10000000000,1,0,-0.0009,-0.0009,real_Hphi,equal,-0.785398163397448,-0.786244526122644,0.00107762249090923,0.006,
coax_4_1_377_field_exact,pass,10000000000,1,0,0,-0.0008,real_Ephi,equal,-1.5707963267949,-1.56916829644339,0.00103643631178859,0.006,
coax_3_1_261_field_exact,pass,1000000000,1,0,0,-0.0008,real_Ephi,equal,-1.5707963267949,-1.56916829867084,0.00103643489374465,0.006,
coax_2_1_145_field_exact,pass,100000000,1,0,0,-0.0008,real_Ephi,equal,-1.5707963267949,-1.56916850881309,0.00103630111303368,0.006,
